,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,profitable,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,War,History,Music,Documentary,TV Movie,Foreign
3807,0.0,Horror,http://www.thelovedonesmovie.com/,46420,"killing, high school, female killer, revenge, prom, escape, teenager",en,The Loved Ones,"Lola Stone asked Brent Mitchell to the prom, but Brent said no, and now he's screwed. What happens when Lola doesn't get what she wants? She enlists Daddy's help to throw a prom of her own, where she is queen and Brent is king -- whether he likes it or not. THE LOVED ONES is what happens when puppy love goes horribly, violently wrong. Brent should have said yes...",0.0005993495752801214,"Omnilab Media, Ambience Entertainment, Screen Australia, Film Victoria",Australia,2009-09-13,0.0,0.0009762337619017216,English,Released,Don't break her heart,The Loved Ones,6.6,0.0010562415616877637,46420,"Xavier Samuel, Jessica McNamee, Robin McLeavy, Victoria Thaine, John Brumpton, Fred Whitlock, Eden Porter, Richard Wilson, Stephen Walden",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3817,0.0014535701557046583,"Comedy, Crime, Drama",http://www.four-lions.co.uk/,37495,"terrorism, british farce",en,Four Lions,"Four Lions tells the story of a group of British jihadists who push their abstract dreams of glory to the breaking point. As the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce. In a storm of razor-sharp verbal jousting and large-scale set pieces, Four Lions is a comic tour de force; it shows that-while terrorism is about ideology-it can also be about idiots.",0.0008169125270288334,"Film4, Drafthouse Films, Warp Films, Wild Bunch Distribution",United Kingdom,2010-05-07,0.0014933819850542044,0.0009937632879783915,"العربية, English, اردو",Released,We are 4 Lions.,Four Lions,7.0,0.0011107012305859405,37495,"Riz Ahmed, Nigel Lindsay, Kayvan Novak, Adeel Akhtar, Arsher Ali, Preeya Kalidas, Benedict Cumberbatch, Julia Davis, Craig Parkinson, Wasim Zakir, Mohammad Aqil, Karl Seth, Waleed Elgadi, Alex MacQueen, Shameem Ahmad, Jonathan Maitland, Marcus Garvey, Darren Boyd, Kevin Eldon, Adil Mohammed Javed",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3821,0.0014904231502541109,"Drama, Comedy, Romance",http://www.thegoodheartfilm.com/,5178,"san francisco, homeless person, bar, suicide attempt, heart attack, friendship, hospital",en,The Good Heart,"Brian Cox stars as Jacques, the curmudgeonly owner of a gritty New York dive bar that serves as home to a motley assortment of professional drinkers. Jacques is determinedly drinking and smoking himself to death when he meets Lucas (Dano), a homeless young man who has already given up on life. Determined to keep his legacy alive, Jacques deems Lucas is a fitting heir and takes him under his wing, schooling him in the male-centric laws of his alcoholic clubhouse: no new customers, no fraternizing with customers and, absolutely no women. Lucas is a quick study, but their friendship is put to the test when the distraught and beautiful April (Isild Le Besco) shows up at the bar seeking shelter, and Lucas insists they help her out.",0.0004487367044363977,Nimbus Film Productions,"Denmark, France, Iceland, United States of America",2009-09-11,0.0,0.0009880110074049096,"English, Italiano",Released,Everyone needs a refuge from the world.,The Good Heart,6.0,0.0008197893068416268,5178,"Brian Cox, Paul Dano, Stephanie Szostak, Isild Le Besco, Bill Buell, Ed Wheeler, Clark Middleton, Edmund Lyndeck, Daniel Raymont, Damian Young, André De Shields, Stephen Henderson",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3822,0.0014917279310352153,"Comedy, Drama",http://www.foxsearchlight.com/site/thehistoryboys/,8618,"gay, becoming an adult, education, exam, scholarship, oxford, cambridge, history, based on play, student, boys' school, teachers and students, 1980s",en,The History Boys,"The story of an unruly class of bright, funny history students at a Yorkshire grammar school in pursuit of an undergraduate place at Oxford or Cambridge. Bounced between their maverick English master, a young and shrewd teacher hired to up their test scores, a grossly out-numbered history teacher, and a headmaster obsessed with results, the boys attempt to pass.",0.0005492150467029957,"DNA Films, BBC Films, UK Film Council",United Kingdom,2006-10-02,0.0015210554889089059,0.0010008244669160165,English,Released,History. It's just one bloody thing after another.,The History Boys,6.6,0.0009522679491025609,8618,"Samuel Anderson, Dominic Cooper, James Corden, Samuel Barnett, Russell Tovey, Jamie Parker, Andrew Knott, Sacha Dhawan, Richard Griffiths, Stephen Campbell Moore, Frances de la Tour, Clive Merrison, Penelope Wilton, Adrian Scarborough, Georgia Taylor",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3827,0.0014883202651060604,Comedy,http://www.newline.com/properties/friday.html,10634,"rap music, parents kids relationship, rapper, job",en,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",0.0008450468114733144,New Line Cinema,United States of America,1995-04-26,0.001537864454493375,0.0009839276931031394,English,Released,A lot can go down between thursday and saturday...,Friday,7.0,0.0011229092608025543,10634,"Ice Cube, Chris Tucker, Nia Long, Tom Lister Jr., John Witherspoon, Anna Maria Horsford, Regina King, Paula Jai Parker, Faizon Love, DJ Pooh, Tony Cox, Anthony Johnson, Bernie Mac, Meagan Good, Terri J. Vaughn, F. Gary Gray, Reynaldo Rey, Michael Clarke Duncan",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3835,0.0014883202651060604,"Mystery, Horror",http://a24films.com/films/witch/,310131,"witch, new england, 17th century",en,The Witch,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",0.0009238149505236453,"Parts and Labor, RT Features, Rooks Nest Entertainment, Maiden Voyage Pictures, Pulse Films, Scythia Films, Code Red Productions, Mott Street Pictures, Very Special Projects","Canada, United States of America",2016-02-19,0.0015456736231956659,0.0009849684957875802,English,Released,Evil takes many forms.,The Witch,6.3,0.001189867391439498,310131,"Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Harvey Scrimshaw, Ellie Grainger, Lucas Dawson, Bathsheba Garnett , Sarah Stephens, Julian Richings, Wahab Chaudhry, Axtun Henry Dube, Athan Conrad Dube, Vivien Moore, Karen Kaeja, Brandy Leary, R. Hope Terry, Carrie Eklund, Madlen Sopadzhiyan, Paul Kenworthy, Mark Millmna, Andy Volpe, Phillip Wynne, Annawon Weeden, Michael O'Hare, Chris Messier, Ron Young, Nora Messier, Bill Rudder, Grace Duffy, Sophie Bermudez, Corrine Manning, Heather Fisher",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3843,0.001454504865717797,"TV Movie, Horror",http://www.theasylum.cc/product.php?id=230,205321,"california, helicopter, beach, tornado, hurricane, attack, blood, chainsaw, storm, explosion, danger, shark, tv movie, flood",en,Sharknado,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia",0.0008164078906783754,"The Asylum, Syfy, Southward Films",United States of America,2013-07-11,0.0,0.0009785086846946975,English,Released,Enough said!,Sharknado,3.8,0.0011190595285430255,205321,"Ian Ziering, Tara Reid, Cassandra Scerbo, John Heard, Jaason Simmons, Sumiko Braun, Adrian Bustamante, Diane Chambers, Chuck Hittinger, Aubrey Peeples, Connor Weil, Christopher Wolfe, Robbie Rist, Gerald Webb",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3845,0.0014883202651060604,"Fantasy, Horror",http://trolljegeren.no/,46146,"hunter, mountains, wilderness, adventure, forest, secret government organization, hunting trip, wildlife, conspiracy, troll, mockumentary, found footage, aftercreditsstinger",nb,Trolljegeren,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",0.0007532777010397912,"Filmkameratene A/S, Film Fund FUZZ, SF Norge A/S",Norway,2010-10-29,0.0014927201457880688,0.0009955900245519826,Norsk,Released,You believe it when you see it!,Troll Hunter,6.7,0.0011330355821974375,46146,"Otto Jespersen, Hans Morten Hansen, Tomas Alf Larsen, Johanna Mørck, Knut Nærum, Robert Stoltenberg, Glenn Erland Tosterud",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3855,0.0014883202651060604,Documentary,http://www.timetochoose.com,370662,"climate change, documentary",en,Time to Choose,"Academy Award® winning director Charles Ferguson's new film investigates global climate change villains and heroes, and reveals practical solutions to act on.",0.00039061955366241803,Representational Pictures,United States of America,2015-09-04,0.0,0.0009928335449256997,English,Released,Climate change for good.,Time to Choose,0.0,0.0,370662,"Oscar Isaac, Jane Goodall, Jerry Brown, Neal Barnard, Michael Pollan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3861,0.0015088648842931944,"Documentary, Family",http://empereur.luc-jacquet.com/index_flash.htm,1667,"parents kids relationship, penguin, brood, autonomy, egg, survival, snow, antarctic",fr,La Marche de l'empereur,"Every year, thousands of Antartica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.",0.0007956985008616657,"Wild Bunch, Canal+, Buena Vista International Film Production France, Alliance de Production Cinematographique (APC), L'Institut Polare Français Paul-Émile Victor, National Geographic Films, Bonne Pioche",France,2005-01-26,0.001569378392108308,0.0009714815020483913,"Français, English",Released,"In the harshest place on Earth, love finds a way.",March of the Penguins,6.9,0.001098596326398968,1667,"Morgan Freeman, Charles Berling, Romane Bohringer, Jules Sitruk",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3862,0.0014883202651060604,"Thriller, Drama",http://www.margincallmovie.com/,50839,"capitalism, brokerage, wall street, downsizing, financial crisis, stock market, stock market crash, 21st century, investment",en,Margin Call,A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.,0.0008483481800734485,"Benaroya Pictures, Before the Door Pictures, Washington Square Films, Untitled Entertainment",United States of America,2011-09-28,0.001529638182688808,0.0009991189065459065,English,Released,Be first. Be smarter. Or cheat.,Margin Call,6.7,0.0011257403511114083,50839,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto, Ashley Williams, Demi Moore, Simon Baker, Penn Badgley, Mary McDonnell, Stanley Tucci, Aasif Mandvi, Susan Blackwell, Maria Dizzia",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,0.001486807327419179,Drama,http://sonyclassics.com/whiplash/,244786,"jazz, obsession, conservatory, music teacher, new york city, violence, montage, drummer, public humiliation, jazz band, young adult, music school",en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",0.0010503145089559255,"Bold Films, Blumhouse Productions, Right of Way Films",United States of America,2014-10-10,0.0015205125498973294,0.0009973746440836374,English,Released,The road to greatness can take you to the edge.,Whiplash,8.3,0.0012491525904279224,244786,"Miles Teller, J.K. Simmons, Melissa Benoist, Austin Stowell, Jayson Blair, Kavita Patil, Paul Reiser, Nate Lang, Chris Mulkey, Damon Gupton, Suanne Spoke, Max Kasch, Charlie Ian, Kofi Siriboe, C.J. Vana, Tarik Lowe, Tyler Kimball, Rogelio Douglas Jr., Adrian Burks, Joseph Bruno, Michael D. Cohen, Jocelyn Ayanna, Keenan Henson, Janet Hoskins, April Grace, Clifton 'Fou Fou' Eddie, Calvin C. Winbush, Marcus Henderson, Tony Baker, Henry G. Sanders, Sam Campisi, Jimmie Kirkpatrick, Keenan Allen, Ayinde Vaughan, Shai Golan, Yancey Wells, Candace Roberge, Krista Kilber, Cici Leah Campbell, Damien Coates, Kyle Julian Graham, Ellee Jane Hounsell, Stephen Hsu, Herman Johansen, Wendee Lee, Dakota Lupo, Jesse Mitchell, Amanda Newman, Joseph Oliveira, Michelle Ruff, Daniel Weidlein",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,0.001486807327419179,"Drama, Crime",http://cidadededeus.globo.com/,598,"male nudity, street gang, brazilian, photographer, 1970s, puberty, ghetto, gang war, coming of age, woman director, 1980s",pt,Cidade de Deus,"Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: The eyes of an artist. By accident, he becomes a professional photographer, gaining his freedom.",0.0009100093310138957,"O2 Filmes, VideoFilmes, Wild Bunch, Globo filmes, Lumiere, Hank Levine Film, Lereby Productions","Brazil, France",2002-02-05,0.0015396730315760802,0.0010167406689938216,Português,Released,"If you run you're dead... if you stay, you're dead again. Period.",City of God,8.1,0.0012034695767644073,598,"Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva, Jonathan Haagensen, Matheus Nachtergaele, Seu Jorge, Jefechander Suplino, Alice Braga, Roberta Rodrigues, Luis Otávio, Darlan Cunha, Thiago Martins, Gero Camilo, Daniel Zettel, Charles Paraventi, Danielle Ornelas, Micael Borges, Lúcio Andrey, Marcello Melo Jr., Babú Santana, Mary Sheila, Paulo Lins, Olivia Araújo, Graziella Moretto, Tulé Peak, Kikito Junqueira",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,0.0014875757969055028,"Drama, Music",http://www.reneethemovie.com/,75861,"depression, biography, drug",en,To Write Love on Her Arms,"The story follows 19-year-old Renee who has always loved fairy tales: the idea of a princess, a hero and a happily ever after. But Renee’s life is that of a darker tale: she’s a young woman battling addiction, depression and self-injury. In a creative blend of artistic fantasy balanced with harsh reality, the movie follows Renee on her courageous journey towards recovery.",0.0006504008000024957,"Two Streets Entertainment, Birchwood Pictures, Noble Pictures, Valencia Motion Pictures",United States of America,2015-03-13,0.0,0.0010080602989276039,English,Released,Based on the True Story that started a Global Movement.,To Write Love on Her Arms,6.8,0.0009163917994640567,75861,"Kat Dennings, Chad Michael Murray, Rupert Friend, Corbin Bleu, Mark Saul, Juliana Harkavy, Samantha Castro, William Peltz, J. Larose, Rus Blackwell, Brian Patrick Clarke, Kristi Engelmann, Michelle LaBret, Whitney Goin, Katherine Shepler, Chelsea Talmadge, Luis Antonio Howard, Isabella Iannuzzi, Lindsey Riesen, Juan Santos, L.J. Grillo, Brad Benedict, Kaleigh Baugh, Ylian Alfaro Snyder, Leander Suleiman, Macy West",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3879,0.0,"Drama, Romance",http://www.foxsearchlight.com/adam/,22051,"children's book, asperger's syndrome, electrical engineer, asperger's",en,Adam,"Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth.",0.0006850148119785964,"Vox3 Films, Serenade Films, Olympus Pictures, Deer Path Productions, Northwood Productions",United States of America,2009-07-29,0.0014771066692743377,0.0009918925604833996,English,Released,A story about two strangers. One a little stranger than the other...,Adam,6.9,0.001029268980386785,22051,"Hugh Dancy, Rose Byrne, Peter Gallagher, Amy Irving, Frankie Faison, Mark Linn-Baker, Haviland Morris, Adam LeFevre, Mike Hodge, Peter O'Hara, John Rothman, Terry Walters, Steffany Huckaby, Susan Porro, Maddie Corman, Tyler Poelle, Bill Dawes, Ursula Abbott, Jeff Hiller, Luka Kain, Hunter Reid, Karina Arroyave, Mark Doherty, Andrew Patrick Ralston",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3880,0.0,"Drama, Thriller, Crime",http://www.mariallenaeresdegracia.com/index.html,436,"individual, new york, adolescence, colombia, drug traffic, cocaine, drug crime, illegal immigration, maquiladora, airplane, bravery, teacher, pregnancy, self esteem",es,"María, llena eres de gracia",A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.,0.0005086840295046208,"Fine Line Features, Journeyman Pictures, HBO Films","Ecuador, Colombia, United States of America",2004-01-18,0.0,0.0009937632879783915,"English, Español",Released,"Based on 10,000 true stories.",Maria Full of Grace,6.9,0.0009937632879783915,436,"Catalina Sandino Moreno, Guilied Lopez, Yenny Paola Vega, John Álex Toro, Virgina Ariza, Rodrigo Sánchez Borhorquez, Charles Albert Patiño, Wilson Guerrero, Johanna Andrea Mora, Evangelina Morales, Jaime Osorio Gómez, Victor Macias, Hugo Ferro, Ana Maria Acosta, Patricia Rae, George Smith",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,0.0014860133159067866,"Drama, Romance, Comedy",http://focusfeatures.com/beginners,55347,"gay, loss of mother, secret, coming out, loss of father, cancer, lgbt elderly",en,Beginners,"A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover.",0.0007408833429427844,"Parts and Labor, Olympus Pictures, Focus Features",United States of America,2010-09-11,0.0014989486986394188,0.0009973746440836374,"English, Français",Released,This is what love feels like.,Beginners,6.8,0.0010962929253561101,55347,"Ewan McGregor, Christopher Plummer, Mélanie Laurent, Goran Visnjic, Kai Lennox, Mary Page Keller, Keegan Boos, China Shavers, Melissa Tang, Amanda Payton, Luke Dilberto, Lou Taylor Pucci, Jennifer Lauren Grant, Reynaldo Pacheco, Jodi Long, Bruce French, Leslie Shea, Michael Chieffo, Jennifer Hasty, Rodney Saulsberry, June Saunders, Catherine McGoohan, Terry Walters, Lana Young, Algerita Wynn Lewis, Regine Redwing, Sunday Burke, Patrick L. Birkett, Sabera Wise, Rafael J. Noble, Jose Yenque",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3883,0.0014815943775723227,Comedy,http://www.animalhouse.com/,8469,"sex, nudity, college, fraternity, gross out comedy, dean, fraternity house, probation, 1960s, college freshman, anarchic comedy",en,Animal House,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",0.0007940959396757429,"Universal Pictures, Oregon Film Factory, Stage III Productions",United States of America,1978-07-27,0.0015713899656056894,0.0010008244669160165,English,Released,It was the Deltas against the rules... the rules lost!,Animal House,7.0,0.0011098499561612064,8469,"John Belushi, Tim Matheson, John Vernon, Verna Bloom, Tom Hulce, Cesare Danova, Peter Riegert, Mary Louise Weller, Stephen Furst, James Widdoes, Bruce McGill, Mark Metcalf, DeWayne Jessie, Karen Allen, James Daughton, Martha Smith, Sarah Holcomb, Lisa Baur, Kevin Bacon, Donald Sutherland, Douglas Kenney, Chris Miller, Bruce Bonnheim, Joshua Daniel, Sunny Johnson, Stacy Grooman, Eliza Roberts, Aseneth Jurgenson, Katherine Denning, Raymone Robinson, Robert Elliott, Reginald Farmer, Jebidiah R. Dumas, Priscilla Lauris, Rick Eby, John Freeman, Sean McCartin, Helen Vick, Rick Greenough, Stephen Bishop, John Landis",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3884,0.0014795729346618201,"Adventure, Action, Thriller",http://www.mgm.com/view/movie/760/Goldfinger/,658,"secret organization, secret intelligence service, nuclear radiation, fort knox, aston martin, secret lab, kentucky, gas attack, airplane, british secret service, duringcreditsstinger",en,Goldfinger,"Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",0.0009182662524072092,"United Artists, Eon Productions, Danjaq","United Kingdom, United States of America",1964-09-17,0.0015689822454506832,0.0010016632242875858,"普通话, English, Español",Released,Everything he touches turns into excitement!,Goldfinger,7.2,0.0011672439247959292,658,"Sean Connery, Honor Blackman, Gert Fröbe, Shirley Eaton, Tania Mallet, Harold Sakata, Bernard Lee, Martin Benson, Cec Linder, Austin Willis, Lois Maxwell, Desmond Llewelyn, Burt Kwouk, Nadja Regin, Margaret Nolan, Bill Nagy, Michael Mellinger, Peter Cranwell, Richard Vernon, Mai Ling, Varley Thomas, John McLaren, Robert MacLeod, Victor Brooks, Alf Joint, Gerry Duggan, Caron Gardner",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,0.0014784956462228602,"Science Fiction, Horror",http://www.lucasclinic.com/,125490,"injection, celebrity, satire, near future, metamorphosis, tech noir, virus, body horror",en,Antiviral,"After becoming infected with the virus that killed superstar Hannah Geist, Syd March must unravel the mystery surrounding her death to save his own life .",0.0007386243776033977,"Alliance Films, Telefilm Canada, TF1 International",Canada,2012-09-19,0.0,0.0010016632242875858,English,Released,What If You Could Feel Like They Do ...,Antiviral,5.7,0.001003313624583228,125490,"Caleb Landry Jones, Sarah Gadon, Malcolm McDowell, Joe Pingue, Sheila McCarthy, Douglas Smith, Wendy Crewson, Nicholas Campbell, James Cade, Dawn Greenhalgh, Lara Jean Chorostecki, Salvatore Antonio, Elitsa Bako, Reid Morgan, Nenna Abuwa, Katie Bergin, Lisa Berry, Ian O'Brien, Mark Caven, Adam Bogen, Tedd Dillon, Jackie English, Josh Holliday, Kim Ly, George Tchortov, Dan Warry-Smith, Vincent Thomas, Donna Goodhand, Raul Tome, Lady Vezina, Milton Barnes, Matt Watts",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3887,0.0014917279310352153,"Drama, Crime",http://www.miramax.com/movie/trainspotting/,627,"london england, alcohol, sex, based on novel, drug addiction, drug dealer, nightclub, junkie, heroin, cold turkey, modern society, hallucination, friendship, surrealism, dark comedy, stealing, monologue, cult film, recovering drug addict, illegal drugs, drug deal, drug rehabilitation, drug culture, antihero",en,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",0.000948338559342173,"Miramax Films, Channel Four Films, Noel Gay Motion Picture Company, Figment Films, Film4",United Kingdom,1996-02-23,0.00152582844629792,0.0009859957701990171,English,Released,Choose life.,Trainspotting,7.8,0.0012245550140903355,627,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Robert Carlyle, Kelly Macdonald, Kevin McKidd, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler, Pauline Lynch, Shirley Henderson, Stuart McQuarrie, Keith Allen, Kevin Allen, Irvine Welsh, Eddie Nestor, Annie Louise Ross, Billy Riddoch, Dale Winton, Hugh Ross, Victor Eadie, Kate Donnelly",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,0.001484341727600331,"Horror, Thriller",http://www.paranormalmovie.com/trailer/,41436,"ouija board, haunting, demonic possession, found footage, duringcreditsstinger",en,Paranormal Activity 2,"Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.",0.0008304060199337724,"Paramount Pictures, Blumhouse Productions, Solana Films",United States of America,2010-10-20,0.0015759062637655987,0.0009839276931031394,English,Released,In 2009 you demanded it. Nothing can prepare you for what's next.,Paranormal Activity 2,5.7,0.0011472781086626872,41436,"Katie Featherston, David Bierend, Brian Boland, Molly Ephraim, Seth Ginsberg, Sprague Grayden, William Juan Prieto, Jackson Xenia Prieto, Micah Sloat, Vivis Cortez",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3891,0.0014917279310352153,Documentary,http://www.bowlingforcolumbine.com/index.php,1430,"usa, canada, gun, homicide, to shoot dead, checks and balances, columbine, oklahoma city bombing, gun violence, person running amok",en,Bowling for Columbine,"Why do 11,000 people die in America each year at the hands of gun violence? Talking heads yelling from every TV camera blame everything from Satan to video games. But are we that much different from many other countries? What sets us apart? How have we become both the master and victim of such enormous amounts of violence? This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old, Bowling for Columbine is a journey through America, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",0.0007342548942298301,"Alliance Atlantis Communications, TiMe Film- und TV-Produktions GmbH, Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG, Dog Eat Dog Films, Iconolatry Productions Inc., Salter Street Films International, United Broadcasting Inc.",United States of America,2002-10-09,0.0015429139252872517,0.001009578593942739,English,Released,One nation under the gun.,Bowling for Columbine,7.3,0.0011155731909416452,1430,"Michael Moore, George H. W. Bush, George W. Bush, Dick Clark, Charlton Heston, Jacobo Arbenz, Mike Bradley, Arthur A. Busch, Michael Caldwell, Richard Castaldo, Bill Clinton, Steve Davis, Ngo Dinh Diem, Mike Epstein, Joe Farmer, Matt Stone, Brooks Brown, Dick Herlan, Marilyn Manson, Chris Rock, Salvador Allende",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3901,0.0015251372235077706,"Adventure, Fantasy, Animation, Action, Family",http://movies.warnerbros.com/pk3/,10991,"mountains, mountain village, friendship, based on tv series, young boy, pokémon, best friend, fighting, based on video game, pikachu, anime",ja,Pokémon 3: The Movie,"When Molly Hale's sadness of her father's disappearance get to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mom, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",0.0007009799364720804,"TV Tokyo, 4 Kids Entertainment, Nintendo, Pikachu Project, Oriental Light and Magic (OLM), Kids' WB, Pikachu Project 2001, Shoakuken",Japan,2000-07-08,0.0015567624357584482,0.0009859957701990171,English,Released,Pokémon: Spell of the Unknown,Pokémon: Spell of the Unknown,5.9,0.001021372846036701,10991,"Veronica Taylor, Rachael Lillis, Eric Stuart",1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3920,0.001484341727600331,"Action, Horror, Science Fiction, Thriller",http://phantasm.com,15158,"portal, undertaker, evil, tall man, sentinals",en,Phantasm II,"Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does.",0.0005998282652545987,"Universal Pictures, Spacegate Productions, Starway International Inc.",United States of America,1988-07-08,0.001506595304101472,0.0009899758444151944,English,Released,The ball is back!,Phantasm II,6.3,0.0009870098373778783,15158,"James Le Gros, Reggie Bannister, Angus Scrimm, Paula Irvine, Samantha Phillips, Kenneth Tigar, Ruth C. Engel, Mark Anthony Major, Stacey Travis, A. Michael Baldwin, Irene Korman, Troy Fromin, Phil Fondacaro, Ed Gale",1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
